IDENTIFIER: Reference ID,FORMULA,PROPERTY: Microstructure,PROPERTY: Processing method,PROPERTY: grain size ($\mu$m),PROPERTY: ROM Density (g/cm$^3$),PROPERTY: Exp. Density (g/cm$^3$),PROPERTY: HV,PROPERTY: Type of test,PROPERTY: Test temperature ($^\circ$C),PROPERTY: YS (MPa),PROPERTY: UTS (MPa),PROPERTY: Elongation (%),PROPERTY: Elongation plastic (%),PROPERTY: Young modulus (GPa),PROPERTY: O content (wppm),PROPERTY: N content (wppm),PROPERTY: C content (wppm),REFERENCE: doi,REFERENCE: year
164,Co1 Cr1 Fe1 Ni1,FCC,WROUGHT,32.2,,,,T,25.0,172.0,504.0,105.0,,210.0,,,,10.1016/j.actamat.2019.04.017,2019
164,Co0.25 Cr1 Ni1,FCC,WROUGHT,0.49700000000000005,,,,T,25.0,518.0,744.0,36.0,,240.0,,,,10.1016/j.actamat.2019.04.017,2019
164,Co0.25 Cr1 Ni1,FCC,WROUGHT,0.848,,,,T,25.0,462.0,703.0,46.0,,240.0,,,,10.1016/j.actamat.2019.04.017,2019
164,Co0.25 Cr1 Ni1,FCC,WROUGHT,1.78,,,,T,25.0,395.0,644.0,58.0,,240.0,,,,10.1016/j.actamat.2019.04.017,2019
164,Co0.25 Cr1 Ni1,FCC,WROUGHT,1.98,,,,T,25.0,356.0,588.0,64.0,,240.0,,,,10.1016/j.actamat.2019.04.017,2019
165,Al1 Co1 Ni1 Ti1,,POWDER,,,,672.0,C,25.0,,,,,,,,,10.1016/j.jallcom.2019.02.083,2019
165,Al1 Fe1 Ni1 Ti1,,POWDER,,,,666.0,C,25.0,,,,,,,,,10.1016/j.jallcom.2019.02.083,2019
165,Al1 Co1 Fe1 Ni1 Ti1,,POWDER,,,,667.0,C,25.0,,,,,,,,,10.1016/j.jallcom.2019.02.083,2019
166,Al1 Cr1 Cu1 Fe1 Ni1,,POWDER,,,,434.0,,,,,,,,,,,10.1016/j.jallcom.2019.01.341,2019
166,Al1 Cr1 Cu1 Fe1 Ni1,,POWDER,,,,666.0,,,,,,,,,,,10.1016/j.jallcom.2019.01.341,2019
166,Al1 Cr1 Cu1 Fe1 Ni1,,POWDER,,,,761.0,,,,,,,,,,,10.1016/j.jallcom.2019.01.341,2019
166,Al1 Cr1 Cu1 Fe1 Ni1,,POWDER,,,,747.0,,,,,,,,,,,10.1016/j.jallcom.2019.01.341,2019
166,Al1 Cr1 Cu1 Fe1 Ni1,,POWDER,,,,,C,20.0,1511.0,,5.0,,,,,,10.1016/j.jallcom.2019.01.341,2019
166,Al1 Cr1 Cu1 Fe1 Ni1,,POWDER,,,,,C,400.0,1366.0,,17.0,,,,,,10.1016/j.jallcom.2019.01.341,2019
166,Al1 Cr1 Cu1 Fe1 Ni1,,POWDER,,,,,C,600.0,410.0,,35.0,,,,,,10.1016/j.jallcom.2019.01.341,2019
166,Al1 Cr1 Cu1 Fe1 Ni1,,POWDER,,,,,C,800.0,48.0,,35.0,,,,,,10.1016/j.jallcom.2019.01.341,2019
167,Co1 Cr1 Fe1 Mn1 Ni1,FCC,CAST,,,,,T,25.0,210.0,,57.0,,,,,,10.1016/j.msea.2019.04.025,2019
167,Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,,,,,T,25.0,1150.0,,6.0,,,,,,10.1016/j.msea.2019.04.025,2019
167,Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,,,,,T,25.0,1300.0,,2.0,,,,,,10.1016/j.msea.2019.04.025,2019
167,Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,4.0,,,,T,25.0,1050.0,,8.0,,,,,,10.1016/j.msea.2019.04.025,2019
167,Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,8.0,,,,T,25.0,560.0,,49.0,,,,,,10.1016/j.msea.2019.04.025,2019
167,Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,8.0,,,,T,25.0,520.0,,47.0,,,,,,10.1016/j.msea.2019.04.025,2019
167,Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,10.0,,,,T,25.0,320.0,,59.0,,,,,,10.1016/j.msea.2019.04.025,2019
167,Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,20.0,,,,T,25.0,280.0,,62.0,,,,,,10.1016/j.msea.2019.04.025,2019
168,Co0.5 Fe0.5 Mo0.1 Ni1 V0.25,FCC,CAST,,,,,T,-196.0,419.0,,34.6,,,,,,10.1016/j.scriptamat.2019.02.038,2019
168,Co0.5 Fe0.5 Mo0.1 Ni1 V0.25,FCC,CAST,,,,,T,-70.0,350.0,,28.8,,,,,,10.1016/j.scriptamat.2019.02.038,2019
168,Co0.5 Fe0.5 Mo0.1 Ni1 V0.25,FCC,CAST,,,,,T,20.0,252.0,,82.1,,,,,,10.1016/j.scriptamat.2019.02.038,2019
168,Co0.5 Fe0.5 Mo0.1 Ni1 V0.25,FCC,CAST,,,,,T,600.0,214.0,,189.2,,,,,,10.1016/j.scriptamat.2019.02.038,2019
168,Co0.5 Fe0.5 Mo0.1 Ni1 V0.25,FCC,CAST,,,,,T,700.0,212.0,,154.3,,,,,,10.1016/j.scriptamat.2019.02.038,2019
168,Co0.5 Fe0.5 Mo0.1 Ni1 V0.25,FCC,CAST,,,,,T,800.0,187.0,,119.5,,,,,,10.1016/j.scriptamat.2019.02.038,2019
169,Al0.3 Co1 Cr1 Fe1 Ni1,FCC,CAST,,,,132.0,C,300.0,,,,,,,,,10.1088/2053-1591/ab0597,
169,Al0.3 Co1 Cr1 Fe1 Ni1,FCC,CAST,,,,147.0,C,340.0,,,,,,,,,10.1088/2053-1591/ab0597,
169,Al0.3 Co1 Cr1 Fe1 Ni1,FCC,CAST,,,,165.0,C,430.0,,,,,,,,,10.1088/2053-1591/ab0597,
171,Al1 Co1 Cr1 Fe1 Ni1,,CAST,204.0,,,519.0,C,25.0,1631.0,,16.0,,,,,,10.1016/j.matchar.2019.03.006,2019
171,Al1 Co1 Cr1 Fe1 Ni1,,CAST,185.0,,,493.0,C,25.0,1209.0,,23.0,,,,,,10.1016/j.matchar.2019.03.006,2019
172,Co0.318 Cr0.227 Fe1 Mo0.091 Ni0.182,,WROUGHT,4.4,,,,T,25.0,443.0,840.0,61.6,,,,,,10.1016/j.jallcom.2018.12.040,2018
172,Co0.327 Cr0.227 Fe1 Mo0.136 Ni0.127,,WROUGHT,3.2,,,,T,25.0,711.0,1096.0,38.3,,,,,,10.1016/j.jallcom.2018.12.040,2018
172,Co0.318 Cr0.227 Fe1 Mo0.091 Ni0.182,,WROUGHT,26.3,,,,T,25.0,301.0,718.0,77.5,,,,,,10.1016/j.jallcom.2018.12.040,2018
172,Co0.327 Cr0.227 Fe1 Mo0.136 Ni0.127,,WROUGHT,4.8,,,,T,25.0,684.0,1078.0,48.1,,,,,,10.1016/j.jallcom.2018.12.040,2018
172,Co0.318 Cr0.227 Fe1 Mo0.091 Ni0.182,,WROUGHT,70.1,,,,T,25.0,261.0,673.0,86.6,,,,,,10.1016/j.jallcom.2018.12.040,2018
172,Co0.327 Cr0.227 Fe1 Mo0.136 Ni0.127,,WROUGHT,5.4,,,,T,25.0,506.0,933.0,59.3,,,,,,10.1016/j.jallcom.2018.12.040,2018
172,Co0.318 Cr0.227 Fe1 Mo0.091 Ni0.182,,WROUGHT,136.5,,,,T,25.0,231.0,638.0,87.2,,,,,,10.1016/j.jallcom.2018.12.040,2018
172,Co0.327 Cr0.227 Fe1 Mo0.136 Ni0.127,,WROUGHT,120.6,,,,T,25.0,296.0,693.0,63.2,,,,,,10.1016/j.jallcom.2018.12.040,2018
173,Co1 Cr1 Fe1 Mn1 Ni1,FCC,ANNEAL,300.0,,,,,,,,,,,,,,10.1016/j.jallcom.2018.11.181,2018
173,Co1 Cr1 Fe1 Mn1 Ni1,FCC,POWDER,4.2,,,,,,,,,,,,,,10.1016/j.jallcom.2018.11.181,2018
173,Co1 Cr1 Fe1 Mn1 Ni1,FCC,POWDER,1.3,,,,,,,,,,,,,,10.1016/j.jallcom.2018.11.181,2018
174,Mo1 Nb1 Ta1 W1,BCC,POWDER,,,,,C,25.0,1217.0,,7.6,3.8,,,,,10.1007/s10853-018-03280-z,
174,Mo1 Nb1 Si0.25 Ta1 W1,,POWDER,,,,,C,25.0,1826.0,,16.7,10.5,,,,,10.1007/s10853-018-03280-z,
174,Mo1 Nb1 Si0.5 Ta1 W1,,POWDER,,,,,C,25.0,1883.0,,11.0,5.8,,,,,10.1007/s10853-018-03280-z,
174,Mo1 Nb1 Si0.75 Ta1 W1,,POWDER,,,,,C,25.0,2483.0,,6.3,1.6,,,,,10.1007/s10853-018-03280-z,
174,Mo1 Nb1 Si0.25 Ta1 W1,,POWDER,,,,,C,1200.0,1071.0,,22.5,13.11,,,,,10.1007/s10853-018-03280-z,
175,Cr1 Cu1 Fe1 Mn1 Ni1,,CAST,,,,,T,25.0,615.0,950.0,14.0,,,,,,10.1007/s11665-019-04003-4,
175,Cr1 Cu1 Fe1 Mn1 Ni1,,ANNEAL,,,,,,,,,,,,,,,10.1007/s11665-019-04003-4,
175,Cr1 Cu1 Fe1 Mn1 Ni1,,ANNEAL,,,,,,,,,,,,,,,10.1007/s11665-019-04003-4,
175,Cr1 Cu1 Fe1 Mn1 Ni1,,ANNEAL,,,,,,,,,,,,,,,10.1007/s11665-019-04003-4,
175,Cr1 Cu1 Fe1 Mn1 Ni1,,ANNEAL,,,,,,,,,,,,,,,10.1007/s11665-019-04003-4,
175,Cr1 Cu1 Fe1 Mn1 Ni1,,ANNEAL,,,,,,,,,,,,,,,10.1007/s11665-019-04003-4,
175,Cr1 Cu1 Fe1 Mn1 Ni1,,ANNEAL,,,,,,,,,,,,,,,10.1007/s11665-019-04003-4,
175,Cr1 Cu1 Fe1 Mn1 Ni1,,ANNEAL,,,,,,,,,,,,,,,10.1007/s11665-019-04003-4,
175,Cr1 Cu1 Fe1 Mn1 Ni1,,ANNEAL,,,,,,,,,,,,,,,10.1007/s11665-019-04003-4,
176,Mo1 Nb1 Re0.5 W1,BCC,CAST,,,,473.0,C,25.0,896.0,,10.4,7.08,,,,,10.1016/j.jallcom.2018.11.111,2018
176,C0.2 Mo1 Nb1 Re0.5 Ta0.2 W1,,CAST,,,,510.0,C,25.0,1074.0,,12.1,8.33,,,,,10.1016/j.jallcom.2018.11.111,2018
176,C0.4 Mo1 Nb1 Re0.5 Ta0.4 W1,,CAST,,,,558.0,C,25.0,1144.0,,12.7,8.81,,,,,10.1016/j.jallcom.2018.11.111,2018
176,C0.5 Mo1 Nb1 Re0.5 Ta0.5 W1,,CAST,,,,583.0,C,25.0,1202.0,,14.2,10.25,,,,,10.1016/j.jallcom.2018.11.111,2018
176,C0.6 Mo1 Nb1 Re0.5 Ta0.6 W1,,CAST,,,,615.0,C,25.0,1241.0,,13.8,9.64,,,,,10.1016/j.jallcom.2018.11.111,2018
177,Al0.278 Co0.694 Cr0.222 Fe0.417 Ni1 Ti0.167,FCC,ANNEAL,,,,,T,23.0,520.0,696.0,49.0,,,,,,10.3390/e21020169,
177,Al0.278 Co0.694 Cr0.222 Fe0.417 Ni1 Ti0.167,FCC,ANNEAL,,,,,T,600.0,470.0,561.0,11.0,,,,,,10.3390/e21020169,
177,Al0.278 Co0.694 Cr0.222 Fe0.417 Ni1 Ti0.167,FCC,ANNEAL,,,,,T,700.0,461.0,560.0,9.0,,,,,,10.3390/e21020169,
177,Al0.278 Co0.694 Cr0.222 Fe0.417 Ni1 Ti0.167,FCC,ANNEAL,,,,,T,800.0,445.0,536.0,6.0,,,,,,10.3390/e21020169,
177,Al0.278 Co0.694 Cr0.222 Fe0.417 Ni1 Ti0.167,FCC,ANNEAL,,,,,T,900.0,219.0,312.0,8.0,,,,,,10.3390/e21020169,
177,Al0.278 Co0.694 Cr0.222 Fe0.417 Ni1 Ti0.167,FCC,ANNEAL,,,,,T,23.0,627.0,1197.0,27.0,,,,,,10.3390/e21020169,
177,Al0.278 Co0.694 Cr0.222 Fe0.417 Ni1 Ti0.167,FCC,ANNEAL,,,,,T,600.0,594.0,1006.0,12.0,,,,,,10.3390/e21020169,
177,Al0.278 Co0.694 Cr0.222 Fe0.417 Ni1 Ti0.167,FCC,ANNEAL,,,,,T,700.0,547.0,840.0,17.0,,,,,,10.3390/e21020169,
177,Al0.278 Co0.694 Cr0.222 Fe0.417 Ni1 Ti0.167,FCC,ANNEAL,,,,,T,800.0,399.0,575.0,20.0,,,,,,10.3390/e21020169,
177,Al0.278 Co0.694 Cr0.222 Fe0.417 Ni1 Ti0.167,FCC,ANNEAL,,,,,T,900.0,243.0,319.0,34.0,,,,,,10.3390/e21020169,
178,Co0.286 Cr0.429 Fe1 Mn0.143 Ni0.714 V0.286,FCC,WROUGHT,8.7,,,,T,25.0,401.0,717.0,49.0,,,,,,10.1016/j.msea.2018.12.077,2018
178,Co0.286 Cr0.429 Fe1 Mn0.143 Ni0.714 V0.286,FCC,WROUGHT,10.4,,,,T,25.0,350.0,690.0,50.0,,,,,,10.1016/j.msea.2018.12.077,2018
178,Co0.286 Cr0.429 Fe1 Mn0.143 Ni0.714 V0.286,FCC,WROUGHT,11.2,,,,T,25.0,312.0,660.0,51.0,,,,,,10.1016/j.msea.2018.12.077,2018
178,Co0.286 Cr0.429 Fe1 Mn0.143 Ni0.714 V0.286,FCC,WROUGHT,48.2,,,,T,25.0,240.0,610.0,53.0,,,,,,10.1016/j.msea.2018.12.077,2018
178,Co0.286 Cr0.429 Fe1 Mn0.143 Ni0.714 V0.286,FCC,WROUGHT,82.7,,,,T,25.0,210.0,593.0,52.0,,,,,,10.1016/j.msea.2018.12.077,2018
180,Co1 Cr1 Fe1 Mn1 Ni1,Other,POWDER,,,7.5,410.9,T,25.0,,,,,184.0,,,,10.1016/j.jallcom.2019.07.195,2019
181,Al1 Co0.5 Cr0.5 Fe0.5 Ni0.5,,CAST,80.67,,,581.7,C,25.0,1241.0,,9.98,,,,,,10.1016/j.jallcom.2019.07.100,2019
181,Al1 Co0.556 Cr0.556 Fe0.556 Ni0.556 Ti0.111,,CAST,66.93,,,605.5,C,25.0,1324.0,,10.02,,,,,,10.1016/j.jallcom.2019.07.100,2019
181,Al1 Co0.667 Cr0.667 Fe0.667 Ni0.667 Ti0.333,,CAST,56.27,,,641.7,C,25.0,1566.0,,11.85,,,,,,10.1016/j.jallcom.2019.07.100,2019
181,Al1 Co0.833 Cr0.833 Fe0.833 Ni0.833 Ti0.667,,CAST,49.95,,,639.6,C,25.0,1503.0,,7.73,,,,,,10.1016/j.jallcom.2019.07.100,2019
181,Al1 Co1 Cr1 Fe1 Ni1 Ti1,,CAST,30.49,,,703.0,C,25.0,1448.0,,6.18,,,,,,10.1016/j.jallcom.2019.07.100,2019
181,Al0.667 Co0.833 Cr0.833 Fe0.833 Ni0.833 Ti1,,CAST,22.03,,,856.9,C,25.0,1272.0,,3.15,,,,,,10.1016/j.jallcom.2019.07.100,2019
181,Co1 Cr1 Cu1 Fe1 Ni1 Ti0.8,,,,,,,C,25.0,1042.0,,2.11,,,,,,10.1016/j.jallcom.2019.07.100,2019
181,Co1 Cr1 Cu1 Fe1 Ni1 Ti1,,,,,,,C,25.0,1272.0,,0.0,,,,,,10.1016/j.jallcom.2019.07.100,2019
181,Al1 C0.1 Co1 Cr1 Fe1 Ni1,,,,,,,C,25.0,957.0,,10.52,,,,,,10.1016/j.jallcom.2019.07.100,2019
181,Al1 C0.2 Co1 Cr1 Fe1 Ni1,,,,,,,C,25.0,906.0,,8.68,,,,,,10.1016/j.jallcom.2019.07.100,2019
181,Al1 C0.3 Co1 Cr1 Fe1 Ni1,,,,,,,C,25.0,867.0,,7.82,,,,,,10.1016/j.jallcom.2019.07.100,2019
181,Al1 C0.4 Co1 Cr1 Fe1 Ni1,,,,,,,C,25.0,1056.0,,6.67,,,,,,10.1016/j.jallcom.2019.07.100,2019
181,Al1 C0.5 Co1 Cr1 Fe1 Ni1,,,,,,,C,25.0,1060.0,,5.6,,,,,,10.1016/j.jallcom.2019.07.100,2019
181,Al1 Co1 Cr1 Fe1 Ni1,,,,,,,C,25.0,1300.0,,24.2,,,,,,10.1016/j.jallcom.2019.07.100,2019
181,Al0.8 Co1 Cr1 Fe1 Ni1 Ti0.2,,,,,,,C,25.0,968.0,,30.1,,,,,,10.1016/j.jallcom.2019.07.100,2019
181,Al0.5 Co1 Cr1 Fe1 Ni1 Ti0.5,,,,,,,C,25.0,1100.0,,27.5,,,,,,10.1016/j.jallcom.2019.07.100,2019
181,Al1 Co1 Cu1 Fe1 Ni1,,,,,,,C,25.0,1060.0,,19.1,,,,,,10.1016/j.jallcom.2019.07.100,2019
181,Al1 Co1 Cr1 Cu1 Fe1 Ni1,,,,,,,C,25.0,1285.0,,24.6,,,,,,10.1016/j.jallcom.2019.07.100,2019
181,Al1 Co1 Cu1 Fe1 Ni1 Ti1,,,,,,,C,25.0,1612.0,,12.8,,,,,,10.1016/j.jallcom.2019.07.100,2019
181,Al1 Co1 Cr1 Cu1 Fe1 Ni1 Ti1,,,,,,,C,25.0,1523.0,,8.1,,,,,,10.1016/j.jallcom.2019.07.100,2019
181,Al1 Cr1 Fe1 Ni1,,,,,,,C,25.0,1271.0,,14.0,,,,,,10.1016/j.jallcom.2019.07.100,2019
181,Al1 Co0.25 Cr1 Fe1 Ni1,,,,,,,C,25.0,1363.0,,19.0,,,,,,10.1016/j.jallcom.2019.07.100,2019
181,Al1 Co0.5 Cr1 Fe1 Ni1,,,,,,,C,25.0,1349.0,,20.0,,,,,,10.1016/j.jallcom.2019.07.100,2019
181,Al1 Co0.75 Cr1 Fe1 Ni1,,,,,,,C,25.0,1331.0,,20.0,,,,,,10.1016/j.jallcom.2019.07.100,2019
181,Al1 Co1 Cr1 Fe1 Ni1,,,,,,,C,25.0,1313.0,,19.0,,,,,,10.1016/j.jallcom.2019.07.100,2019
181,Co1 Cr1 Fe1 Mn1,,,,,,,C,25.0,338.0,,4.3,,,,,,10.1016/j.jallcom.2019.07.100,2019
181,Al1 Co1 Cr1 Fe1 Ni1 Ti0.5,,,,,,,C,25.0,2260.0,,23.3,,,,,,10.1016/j.jallcom.2019.07.100,2019
181,Al1 Co1 Cr1 Fe1 Ni1 Ti1,,,,,,,C,25.0,1860.0,,8.8,,,,,,10.1016/j.jallcom.2019.07.100,2019
181,Al0.667 Co0.667 Cr0.667 Fe0.667 Ni0.667 Ti1,,,,,,,C,25.0,2220.0,,5.3,,,,,,10.1016/j.jallcom.2019.07.100,2019
182,Al1 Co1 Cr1 Fe1 Ni1,,POWDER,,,,,,,,,,,,,,,10.1016/j.jallcom.2019.06.301,2019
182,Al1 Co1 Cr1 Fe1 Ni1,,POWDER,,,,,,,,,,,,,,,10.1016/j.jallcom.2019.06.301,2019
182,Al1 Co1 Cr1 Fe1 Ni1,,POWDER,,,,,,,,,,,,,,,10.1016/j.jallcom.2019.06.301,2019
182,Al1 Co1 Cr1 Fe1 Ni1,,POWDER,,,,,,,,,,,,,,,10.1016/j.jallcom.2019.06.301,2019
182,Al1 Co1 Cr1 Fe1 Ni1,,POWDER,,,,,,,,,,,,,,,10.1016/j.jallcom.2019.06.301,2019
183,Hf1 Nb1 Ta1 Ti1 Zr1,,CAST,,,,,C,25.0,929.0,,50.0,,,,,,10.1016/j.jallcom.2019.06.138,2019
183,Hf1 Nb1 Ta1 Ti1 W1 Zr1,,CAST,29.4,,,,C,25.0,1550.0,,26.3,,,,,,10.1016/j.jallcom.2019.06.138,2019
183,Hf1 Mo1 Nb1 Ta1 Ti1 W1 Zr1,,CAST,31.7,,,,C,25.0,1637.0,,15.5,,,,,,10.1016/j.jallcom.2019.06.138,2019
183,Hf1 Nb1 Ta1 Ti1 Zr1,,CAST,,,,,C,800.0,535.0,,40.0,,,,,,10.1016/j.jallcom.2019.06.138,2019
183,Hf1 Nb1 Ta1 Ti1 W1 Zr1,,CAST,29.4,,,,C,800.0,577.0,,35.0,,,,,,10.1016/j.jallcom.2019.06.138,2019
183,Hf1 Mo1 Nb1 Ta1 Ti1 W1 Zr1,,CAST,31.7,,,,C,800.0,1065.0,,35.0,,,,,,10.1016/j.jallcom.2019.06.138,2019
183,Hf1 Nb1 Ta1 Ti1 Zr1,,CAST,,,,,C,1000.0,295.0,,50.0,,,,,,10.1016/j.jallcom.2019.06.138,2019
183,Hf1 Nb1 Ta1 Ti1 W1 Zr1,,CAST,29.4,,,,C,1000.0,409.0,,35.0,,,,,,10.1016/j.jallcom.2019.06.138,2019
183,Hf1 Mo1 Nb1 Ta1 Ti1 W1 Zr1,,CAST,31.7,,,,C,1000.0,736.0,,35.0,,,,,,10.1016/j.jallcom.2019.06.138,2019
183,Hf1 Nb1 Ta1 Ti1 Zr1,,CAST,,,,,C,1200.0,92.0,,50.0,,,,,,10.1016/j.jallcom.2019.06.138,2019
183,Hf1 Nb1 Ta1 Ti1 W1 Zr1,,CAST,29.4,,,,C,1200.0,345.0,,35.0,,,,,,10.1016/j.jallcom.2019.06.138,2019
183,Hf1 Mo1 Nb1 Ta1 Ti1 W1 Zr1,,CAST,31.7,,,,C,1200.0,703.0,,35.0,,,,,,10.1016/j.jallcom.2019.06.138,2019
184,Nb1 Ti1 Zr1,BCC,CAST,,,,372.0,C,25.0,1223.0,,48.0,,,,,,10.1007/s12598-019-01310-6,
184,Hf1 Nb1 Ti1 Zr1,BCC,CAST,,,,351.0,C,25.0,1000.0,,52.0,,,,,,10.1007/s12598-019-01310-6,
184,Nb1 Ti1 Zr1,BCC,ANNEAL,300.0,,,,,,,,,,,,,,10.1007/s12598-019-01310-6,
184,Hf1 Nb1 Ti1 Zr1,BCC,ANNEAL,50.0,,,,,,,,,,,,,,10.1007/s12598-019-01310-6,
184,Nb1 Ti1 Zr1,BCC,CAST,,,,,C,1073.0,462.0,,51.0,,,,,,10.1007/s12598-019-01310-6,
184,Hf1 Nb1 Ti1 Zr1,BCC,CAST,,,,,C,1073.0,303.0,,51.0,,,,,,10.1007/s12598-019-01310-6,
184,Nb1 Ti1 Zr1,BCC,CAST,,,,,C,1273.0,218.0,,51.0,,,,,,10.1007/s12598-019-01310-6,
184,Hf1 Nb1 Ti1 Zr1,BCC,CAST,,,,,C,1273.0,154.0,,51.0,,,,,,10.1007/s12598-019-01310-6,
185,Co1 Cr1 Fe1 Ni1,FCC,CAST,,,,168.9,C,25.0,163.0,,80.0,,,,,,10.1016/j.intermet.2019.106550,2019
185,Co1 Cr1 Fe1 Ni1 W0.2,FCC,CAST,,,,244.0,C,25.0,335.0,,52.0,,,,,,10.1016/j.intermet.2019.106550,2019
185,Co1 Cr1 Fe1 Ni1 W0.5,,CAST,,,,357.9,C,25.0,556.0,,35.6,,,,,,10.1016/j.intermet.2019.106550,2019
186,Cr1 Fe1 Mo1 Nb1 V1,,CAST,,,,826.0,C,25.0,2663.0,,2.7,,,,,,10.1007/s40195-019-00935-x,
186,Cr1 Fe1 Mo1 Nb1 Ti1,,CAST,,,,792.0,C,25.0,1647.0,,0.9,,,,,,10.1007/s40195-019-00935-x,
186,Fe1 Mo1 Nb1 Ti1 V1,,CAST,,,,699.0,C,25.0,1707.0,,1.7,,,,,,10.1007/s40195-019-00935-x,
187,Al0.15 Cr0.5 Cu0.25 Fe0.5 Ni1,FCC,WROUGHT,,,,107.0,T,62.0,169.0,,98.0,,16.6,,,,10.1016/j.matchar.2019.109792,2019
187,Al0.15 Cr0.5 Cu0.25 Fe0.5 Ni1,,WROUGHT,,,,209.0,T,350.0,642.0,,73.0,,47.0,,,,10.1016/j.matchar.2019.109792,2019
187,Al0.15 Cr0.5 Cu0.25 Fe0.5 Ni1,,WROUGHT,,,,321.0,T,535.0,904.0,,39.0,,35.2,,,,10.1016/j.matchar.2019.109792,2019
187,Al0.15 Cr0.5 Cu0.25 Fe0.5 Ni1,,WROUGHT,,,,159.0,T,255.0,584.0,,88.0,,51.4,,,,10.1016/j.matchar.2019.109792,2019
188,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,60.0,,,,,20.0,,,,,88.9,,,,10.1016/j.jallcom.2019.05.322,2019
188,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,60.0,,,,,40.0,,,,,88.6,,,,10.1016/j.jallcom.2019.05.322,2019
188,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,60.0,,,,,60.0,,,,,88.4,,,,10.1016/j.jallcom.2019.05.322,2019
188,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,60.0,,,,,80.0,,,,,88.1,,,,10.1016/j.jallcom.2019.05.322,2019
188,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,60.0,,,,,100.0,,,,,87.9,,,,10.1016/j.jallcom.2019.05.322,2019
188,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,60.0,,,,,120.0,,,,,87.7,,,,10.1016/j.jallcom.2019.05.322,2019
188,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,60.0,,,,,140.0,,,,,87.5,,,,10.1016/j.jallcom.2019.05.322,2019
188,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,60.0,,,,,160.0,,,,,87.3,,,,10.1016/j.jallcom.2019.05.322,2019
188,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,60.0,,,,,180.0,,,,,87.1,,,,10.1016/j.jallcom.2019.05.322,2019
188,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,60.0,,,,,200.0,,,,,86.9,,,,10.1016/j.jallcom.2019.05.322,2019
188,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,60.0,,,,,220.0,,,,,86.7,,,,10.1016/j.jallcom.2019.05.322,2019
188,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,60.0,,,,,240.0,,,,,86.5,,,,10.1016/j.jallcom.2019.05.322,2019
188,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,60.0,,,,,260.0,,,,,86.3,,,,10.1016/j.jallcom.2019.05.322,2019
188,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,60.0,,,,,280.0,,,,,86.1,,,,10.1016/j.jallcom.2019.05.322,2019
188,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,60.0,,,,,300.0,,,,,85.8,,,,10.1016/j.jallcom.2019.05.322,2019
188,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,60.0,,,,,320.0,,,,,85.5,,,,10.1016/j.jallcom.2019.05.322,2019
188,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,60.0,,,,,340.0,,,,,85.2,,,,10.1016/j.jallcom.2019.05.322,2019
188,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,60.0,,,,,360.0,,,,,84.9,,,,10.1016/j.jallcom.2019.05.322,2019
188,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,60.0,,,,,380.0,,,,,84.5,,,,10.1016/j.jallcom.2019.05.322,2019
188,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,60.0,,,,,400.0,,,,,84.2,,,,10.1016/j.jallcom.2019.05.322,2019
188,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,60.0,,,,,420.0,,,,,83.8,,,,10.1016/j.jallcom.2019.05.322,2019
188,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,60.0,,,,,440.0,,,,,83.5,,,,10.1016/j.jallcom.2019.05.322,2019
188,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,60.0,,,,,460.0,,,,,83.1,,,,10.1016/j.jallcom.2019.05.322,2019
